"DateTime","Embodied cognition[en]","Cognitive science[en]","Cognition[en]"
"2018-12-21 00:00:00",159,318,427
"2018-12-22 00:00:00",115,287,380
"2018-12-23 00:00:00",116,271,366
"2018-12-24 00:00:00",134,348,397
"2018-12-25 00:00:00",106,333,280
"2018-12-26 00:00:00",126,364,386
"2018-12-27 00:00:00",164,438,436
"2018-12-28 00:00:00",151,396,472
"2018-12-29 00:00:00",121,362,370
"2018-12-30 00:00:00",111,319,400
"2018-12-31 00:00:00",139,346,526
"2019-01-01 00:00:00",252,303,337
"2019-01-02 00:00:00",184,663,649
"2019-01-03 00:00:00",749,500,530
"2019-01-04 00:00:00",386,424,589
"2019-01-05 00:00:00",185,356,461
"2019-01-06 00:00:00",196,432,502
"2019-01-07 00:00:00",382,485,573
"2019-01-08 00:00:00",227,520,782
"2019-01-09 00:00:00",208,497,713
"2019-01-10 00:00:00",307,446,693
"2019-01-11 00:00:00",261,426,578
"2019-01-12 00:00:00",184,353,478
"2019-01-13 00:00:00",192,376,723
"2019-01-14 00:00:00",278,490,697
"2019-01-15 00:00:00",259,471,690
"2019-01-16 00:00:00",259,444,688
"2019-01-17 00:00:00",201,473,678
"2019-01-18 00:00:00",216,638,565
"2019-01-19 00:00:00",173,320,446
"2019-01-20 00:00:00",195,353,549
"2019-01-21 00:00:00",211,434,582
"2019-01-22 00:00:00",261,617,670
"2019-01-23 00:00:00",264,491,654
"2019-01-24 00:00:00",230,463,635
"2019-01-25 00:00:00",219,414,541
"2019-01-26 00:00:00",164,344,429
"2019-01-27 00:00:00",167,340,468
"2019-01-28 00:00:00",236,459,666
"2019-01-29 00:00:00",275,517,715
"2019-01-30 00:00:00",237,475,687
"2019-01-31 00:00:00",231,464,651
"2019-02-01 00:00:00",216,391,554
"2019-02-02 00:00:00",162,347,480
"2019-02-03 00:00:00",184,359,478
"2019-02-04 00:00:00",246,500,633
"2019-02-05 00:00:00",215,472,621
"2019-02-06 00:00:00",257,453,667
"2019-02-07 00:00:00",271,475,646
"2019-02-08 00:00:00",211,432,601
"2019-02-09 00:00:00",152,346,454
"2019-02-10 00:00:00",179,364,508
"2019-02-11 00:00:00",233,458,727
"2019-02-12 00:00:00",251,503,700
"2019-02-13 00:00:00",278,450,716
"2019-02-14 00:00:00",223,432,686
"2019-02-15 00:00:00",213,364,532
"2019-02-16 00:00:00",141,343,461
"2019-02-17 00:00:00",163,371,542
"2019-02-18 00:00:00",230,421,629
"2019-02-19 00:00:00",258,510,851
"2019-02-20 00:00:00",244,447,779
"2019-02-21 00:00:00",272,506,725
"2019-02-22 00:00:00",197,436,726
"2019-02-23 00:00:00",159,339,584
"2019-02-24 00:00:00",468,436,625
"2019-02-25 00:00:00",255,736,865
"2019-02-26 00:00:00",263,402,817
"2019-02-27 00:00:00",239,517,820
"2019-02-28 00:00:00",289,447,836
"2019-03-01 00:00:00",188,400,715
"2019-03-02 00:00:00",180,349,600
"2019-03-03 00:00:00",201,346,560
"2019-03-04 00:00:00",238,461,777
"2019-03-05 00:00:00",262,475,765
"2019-03-06 00:00:00",253,468,825
"2019-03-07 00:00:00",240,422,730
"2019-03-08 00:00:00",199,380,642
"2019-03-09 00:00:00",149,323,596
"2019-03-10 00:00:00",191,312,610
"2019-03-11 00:00:00",258,396,767
"2019-03-12 00:00:00",237,447,795
"2019-03-13 00:00:00",232,561,753
"2019-03-14 00:00:00",236,460,779
"2019-03-15 00:00:00",197,412,661
"2019-03-16 00:00:00",161,293,473
"2019-03-17 00:00:00",195,306,577
"2019-03-18 00:00:00",255,421,688
"2019-03-19 00:00:00",258,432,696
"2019-03-20 00:00:00",274,395,643
"2019-03-21 00:00:00",195,404,674
"2019-03-22 00:00:00",235,409,620
"2019-03-23 00:00:00",176,358,426
"2019-03-24 00:00:00",183,368,520
"2019-03-25 00:00:00",234,407,685
"2019-03-26 00:00:00",258,468,723
"2019-03-27 00:00:00",254,441,634
"2019-03-28 00:00:00",273,482,711
"2019-03-29 00:00:00",210,391,570
"2019-03-30 00:00:00",138,325,608
"2019-03-31 00:00:00",174,376,478
"2019-04-01 00:00:00",273,430,652
"2019-04-02 00:00:00",228,445,856
"2019-04-03 00:00:00",243,468,700
"2019-04-04 00:00:00",314,431,630
"2019-04-05 00:00:00",251,445,582
"2019-04-06 00:00:00",235,333,450
"2019-04-07 00:00:00",198,345,497
"2019-04-08 00:00:00",270,481,708
"2019-04-09 00:00:00",264,463,612
"2019-04-10 00:00:00",248,475,709
"2019-04-11 00:00:00",234,435,634
"2019-04-12 00:00:00",215,381,534
"2019-04-13 00:00:00",162,289,399
"2019-04-14 00:00:00",200,341,488
"2019-04-15 00:00:00",229,422,597
"2019-04-16 00:00:00",286,529,580
"2019-04-17 00:00:00",203,452,679
"2019-04-18 00:00:00",205,423,532
"2019-04-19 00:00:00",189,390,460
"2019-04-20 00:00:00",148,298,425
"2019-04-21 00:00:00",159,400,462
"2019-04-22 00:00:00",276,398,580
"2019-04-23 00:00:00",260,412,635
"2019-04-24 00:00:00",181,457,708
"2019-04-25 00:00:00",210,441,691
"2019-04-26 00:00:00",189,386,531
"2019-04-27 00:00:00",188,337,463
"2019-04-28 00:00:00",162,322,492
"2019-04-29 00:00:00",226,440,598
"2019-04-30 00:00:00",211,425,592
"2019-05-01 00:00:00",213,395,589
"2019-05-02 00:00:00",222,376,639
"2019-05-03 00:00:00",176,394,555
"2019-05-04 00:00:00",151,312,405
"2019-05-05 00:00:00",167,401,410
"2019-05-06 00:00:00",248,385,621
"2019-05-07 00:00:00",251,435,661
"2019-05-08 00:00:00",232,450,614
"2019-05-09 00:00:00",254,427,636
"2019-05-10 00:00:00",184,395,630
"2019-05-11 00:00:00",147,472,1490
"2019-05-12 00:00:00",175,331,537
"2019-05-13 00:00:00",271,441,629
"2019-05-14 00:00:00",240,431,675
"2019-05-15 00:00:00",242,426,612
"2019-05-16 00:00:00",228,404,591
"2019-05-17 00:00:00",153,354,537
"2019-05-18 00:00:00",139,273,370
"2019-05-19 00:00:00",135,300,443
"2019-05-20 00:00:00",260,443,626
"2019-05-21 00:00:00",210,420,610
"2019-05-22 00:00:00",246,399,624
"2019-05-23 00:00:00",206,354,563
"2019-05-24 00:00:00",181,376,569
"2019-05-25 00:00:00",135,345,426
"2019-05-26 00:00:00",204,368,610
"2019-05-27 00:00:00",193,448,737
"2019-05-28 00:00:00",202,491,600
"2019-05-29 00:00:00",245,442,569
"2019-05-30 00:00:00",207,450,618
"2019-05-31 00:00:00",183,438,572
"2019-06-01 00:00:00",151,340,370
"2019-06-02 00:00:00",154,384,473
"2019-06-03 00:00:00",188,449,533
"2019-06-04 00:00:00",185,427,704
"2019-06-05 00:00:00",181,432,784
"2019-06-06 00:00:00",207,389,545
"2019-06-07 00:00:00",179,332,439
"2019-06-08 00:00:00",115,277,327
"2019-06-09 00:00:00",150,332,344
"2019-06-10 00:00:00",207,432,528
"2019-06-11 00:00:00",258,446,568
"2019-06-12 00:00:00",237,371,523
"2019-06-13 00:00:00",220,342,531
"2019-06-14 00:00:00",138,348,456
"2019-06-15 00:00:00",126,388,314
"2019-06-16 00:00:00",141,292,403
"2019-06-17 00:00:00",196,397,469
"2019-06-18 00:00:00",199,387,555
"2019-06-19 00:00:00",201,349,516
"2019-06-20 00:00:00",165,376,559
"2019-06-21 00:00:00",165,374,440
"2019-06-22 00:00:00",112,277,313
"2019-06-23 00:00:00",128,241,374
"2019-06-24 00:00:00",135,327,464
"2019-06-25 00:00:00",178,317,467
"2019-06-26 00:00:00",162,343,532
"2019-06-27 00:00:00",151,318,397
"2019-06-28 00:00:00",155,370,443
"2019-06-29 00:00:00",94,217,340
"2019-06-30 00:00:00",121,240,366
"2019-07-01 00:00:00",158,338,492
"2019-07-02 00:00:00",135,348,476
"2019-07-03 00:00:00",135,304,484
"2019-07-04 00:00:00",131,305,417
"2019-07-05 00:00:00",122,310,402
"2019-07-06 00:00:00",113,265,333
"2019-07-07 00:00:00",98,228,398
"2019-07-08 00:00:00",154,325,576
"2019-07-09 00:00:00",137,350,539
"2019-07-10 00:00:00",138,330,529
"2019-07-11 00:00:00",130,309,525
"2019-07-12 00:00:00",205,286,474
"2019-07-13 00:00:00",112,279,399
"2019-07-14 00:00:00",101,273,429
"2019-07-15 00:00:00",156,362,1039
"2019-07-16 00:00:00",147,413,635
"2019-07-17 00:00:00",147,342,639
"2019-07-18 00:00:00",132,406,611
"2019-07-19 00:00:00",99,324,521
"2019-07-20 00:00:00",113,318,533
"2019-07-21 00:00:00",124,321,503
"2019-07-22 00:00:00",137,416,631
"2019-07-23 00:00:00",154,422,671
"2019-07-24 00:00:00",138,445,693
"2019-07-25 00:00:00",148,409,633
"2019-07-26 00:00:00",115,359,515
"2019-07-27 00:00:00",92,342,417
"2019-07-28 00:00:00",84,338,419
"2019-07-29 00:00:00",124,419,550
"2019-07-30 00:00:00",149,418,587
"2019-07-31 00:00:00",115,386,580
"2019-08-01 00:00:00",125,417,535
"2019-08-02 00:00:00",301,329,457
"2019-08-03 00:00:00",109,276,352
"2019-08-04 00:00:00",94,290,424
"2019-08-05 00:00:00",147,394,488
"2019-08-06 00:00:00",127,386,575
"2019-08-07 00:00:00",157,403,592
"2019-08-08 00:00:00",145,397,516
"2019-08-09 00:00:00",141,344,492
"2019-08-10 00:00:00",107,274,390
"2019-08-11 00:00:00",124,263,538
"2019-08-12 00:00:00",150,349,514
"2019-08-13 00:00:00",179,396,558
"2019-08-14 00:00:00",129,353,554
"2019-08-15 00:00:00",153,364,501
"2019-08-16 00:00:00",114,337,484
"2019-08-17 00:00:00",93,283,388
"2019-08-18 00:00:00",111,287,452
"2019-08-19 00:00:00",140,393,625
"2019-08-20 00:00:00",152,371,538
"2019-08-21 00:00:00",128,424,622
"2019-08-22 00:00:00",176,412,637
"2019-08-23 00:00:00",127,422,473
"2019-08-24 00:00:00",99,272,360
"2019-08-25 00:00:00",97,289,383
"2019-08-26 00:00:00",170,385,525
"2019-08-27 00:00:00",171,398,714
"2019-08-28 00:00:00",161,481,649
"2019-08-29 00:00:00",184,459,652
"2019-08-30 00:00:00",159,405,539
"2019-08-31 00:00:00",133,327,442
"2019-09-01 00:00:00",149,365,453
"2019-09-02 00:00:00",174,378,577
"2019-09-03 00:00:00",200,469,885
"2019-09-04 00:00:00",178,449,784
"2019-09-05 00:00:00",185,434,653
"2019-09-06 00:00:00",137,316,536
"2019-09-07 00:00:00",113,293,392
"2019-09-08 00:00:00",152,295,456
"2019-09-09 00:00:00",202,432,666
"2019-09-10 00:00:00",199,417,749
"2019-09-11 00:00:00",173,452,637
"2019-09-12 00:00:00",170,430,629
"2019-09-13 00:00:00",166,390,610
"2019-09-14 00:00:00",110,287,403
"2019-09-15 00:00:00",141,348,461
"2019-09-16 00:00:00",209,427,664
"2019-09-17 00:00:00",202,424,579
"2019-09-18 00:00:00",376,471,686
"2019-09-19 00:00:00",202,455,686
"2019-09-20 00:00:00",151,364,588
"2019-09-21 00:00:00",102,322,364
"2019-09-22 00:00:00",166,365,492
"2019-09-23 00:00:00",208,413,707
"2019-09-24 00:00:00",235,415,684
"2019-09-25 00:00:00",225,409,619
"2019-09-26 00:00:00",195,406,652
"2019-09-27 00:00:00",165,338,583
"2019-09-28 00:00:00",117,338,495
"2019-09-29 00:00:00",161,352,584
"2019-09-30 00:00:00",300,407,725
"2019-10-01 00:00:00",299,406,660
"2019-10-02 00:00:00",211,422,716
"2019-10-03 00:00:00",241,405,724
"2019-10-04 00:00:00",182,331,593
"2019-10-05 00:00:00",129,293,428
"2019-10-06 00:00:00",148,325,527
"2019-10-07 00:00:00",247,400,694
"2019-10-08 00:00:00",255,627,715
"2019-10-09 00:00:00",250,489,767
"2019-10-10 00:00:00",215,419,1825
"2019-10-11 00:00:00",174,351,1402
"2019-10-12 00:00:00",173,353,514
"2019-10-13 00:00:00",168,320,615
"2019-10-14 00:00:00",265,467,748
"2019-10-15 00:00:00",252,418,771
"2019-10-16 00:00:00",205,411,829
"2019-10-17 00:00:00",214,420,781
"2019-10-18 00:00:00",202,380,746
"2019-10-19 00:00:00",144,316,492
"2019-10-20 00:00:00",208,429,636
"2019-10-21 00:00:00",277,447,754
"2019-10-22 00:00:00",240,419,876
"2019-10-23 00:00:00",273,469,797
"2019-10-24 00:00:00",235,411,782
"2019-10-25 00:00:00",215,362,602
"2019-10-26 00:00:00",175,325,512
"2019-10-27 00:00:00",177,299,513
"2019-10-28 00:00:00",266,448,735
"2019-10-29 00:00:00",307,491,740
"2019-10-30 00:00:00",207,421,713
"2019-10-31 00:00:00",255,393,669
"2019-11-01 00:00:00",196,370,628
"2019-11-02 00:00:00",169,337,483
"2019-11-03 00:00:00",175,355,588
"2019-11-04 00:00:00",238,498,721
"2019-11-05 00:00:00",237,528,872
"2019-11-06 00:00:00",273,463,961
"2019-11-07 00:00:00",257,418,803
"2019-11-08 00:00:00",225,446,664
"2019-11-09 00:00:00",171,302,520
"2019-11-10 00:00:00",196,375,541
"2019-11-11 00:00:00",232,396,729
"2019-11-12 00:00:00",259,427,768
"2019-11-13 00:00:00",243,447,737
"2019-11-14 00:00:00",224,394,689
"2019-11-15 00:00:00",211,357,607
"2019-11-16 00:00:00",163,305,480
"2019-11-17 00:00:00",169,313,576
"2019-11-18 00:00:00",242,457,744
"2019-11-19 00:00:00",255,448,782
"2019-11-20 00:00:00",287,406,756
"2019-11-21 00:00:00",213,444,717
"2019-11-22 00:00:00",192,381,633
"2019-11-23 00:00:00",129,337,477
"2019-11-24 00:00:00",166,357,528
"2019-11-25 00:00:00",255,439,694
"2019-11-26 00:00:00",214,570,860
"2019-11-27 00:00:00",250,412,734
"2019-11-28 00:00:00",214,421,617
"2019-11-29 00:00:00",200,374,523
"2019-11-30 00:00:00",160,337,486
"2019-12-01 00:00:00",156,411,522
"2019-12-02 00:00:00",257,384,735
"2019-12-03 00:00:00",226,403,772
"2019-12-04 00:00:00",223,398,738
"2019-12-05 00:00:00",222,393,729
"2019-12-06 00:00:00",192,372,647
"2019-12-07 00:00:00",160,1586,506
"2019-12-08 00:00:00",206,655,576
"2019-12-09 00:00:00",264,473,738
"2019-12-10 00:00:00",308,884,701
"2019-12-11 00:00:00",280,1396,692
"2019-12-12 00:00:00",282,478,732
"2019-12-13 00:00:00",302,379,578
"2019-12-14 00:00:00",223,278,457
"2019-12-15 00:00:00",258,421,499
"2019-12-16 00:00:00",208,357,566
"2019-12-17 00:00:00",205,377,623
"2019-12-18 00:00:00",219,360,575
"2019-12-19 00:00:00",169,345,551
"2019-12-20 00:00:00",134,315,449
"2019-12-21 00:00:00",89,259,300
"2019-12-22 00:00:00",113,263,373
"2019-12-23 00:00:00",114,319,410
"2019-12-24 00:00:00",99,312,362
"2019-12-25 00:00:00",79,209,290
"2019-12-26 00:00:00",102,263,390
"2019-12-27 00:00:00",108,299,391
"2019-12-28 00:00:00",122,293,359
"2019-12-29 00:00:00",133,294,362
"2019-12-30 00:00:00",126,335,448
"2019-12-31 00:00:00",129,327,385
"2020-01-01 00:00:00",102,273,351
"2020-01-02 00:00:00",174,324,544
"2020-01-03 00:00:00",180,360,473
"2020-01-04 00:00:00",149,308,402
"2020-01-05 00:00:00",185,379,458
"2020-01-06 00:00:00",205,424,642
"2020-01-07 00:00:00",221,388,647
"2020-01-08 00:00:00",208,433,629
"2020-01-09 00:00:00",238,412,3662
"2020-01-10 00:00:00",205,449,27291
"2020-01-11 00:00:00",138,336,20656
"2020-01-12 00:00:00",201,335,3746
"2020-01-13 00:00:00",242,398,844
"2020-01-14 00:00:00",213,412,1001
"2020-01-15 00:00:00",245,437,1187
"2020-01-16 00:00:00",213,462,2204
"2020-01-17 00:00:00",200,371,1935
"2020-01-18 00:00:00",146,296,495
"2020-01-19 00:00:00",203,320,515
"2020-01-20 00:00:00",241,430,652
"2020-01-21 00:00:00",219,453,840
"2020-01-22 00:00:00",187,470,677
"2020-01-23 00:00:00",204,453,750
"2020-01-24 00:00:00",176,494,639
"2020-01-25 00:00:00",142,414,460
"2020-01-26 00:00:00",157,355,608
"2020-01-27 00:00:00",183,505,668
"2020-01-28 00:00:00",195,450,684
"2020-01-29 00:00:00",214,480,744
"2020-01-30 00:00:00",287,448,671
"2020-01-31 00:00:00",193,441,545
"2020-02-01 00:00:00",148,337,440
"2020-02-02 00:00:00",155,330,478
"2020-02-03 00:00:00",225,456,655
"2020-02-04 00:00:00",232,498,683
"2020-02-05 00:00:00",216,504,718
"2020-02-06 00:00:00",201,485,688
"2020-02-07 00:00:00",194,436,667
"2020-02-08 00:00:00",107,364,443
"2020-02-09 00:00:00",175,383,485
"2020-02-10 00:00:00",249,511,741
"2020-02-11 00:00:00",250,511,677
"2020-02-12 00:00:00",202,482,672
"2020-02-13 00:00:00",211,479,681
"2020-02-14 00:00:00",178,424,648
"2020-02-15 00:00:00",129,274,417
"2020-02-16 00:00:00",150,379,559
"2020-02-17 00:00:00",253,453,671
"2020-02-18 00:00:00",235,395,649
"2020-02-19 00:00:00",215,492,666
"2020-02-20 00:00:00",205,519,692
"2020-02-21 00:00:00",210,474,542
"2020-02-22 00:00:00",117,309,419
"2020-02-23 00:00:00",148,364,510
"2020-02-24 00:00:00",214,463,699
"2020-02-25 00:00:00",216,470,688
"2020-02-26 00:00:00",194,461,772
"2020-02-27 00:00:00",215,511,642
"2020-02-28 00:00:00",182,434,609
"2020-02-29 00:00:00",135,406,499
"2020-03-01 00:00:00",151,324,536
"2020-03-02 00:00:00",206,458,727
"2020-03-03 00:00:00",232,423,687
"2020-03-04 00:00:00",191,415,642
"2020-03-05 00:00:00",219,473,669
"2020-03-06 00:00:00",156,432,594
"2020-03-07 00:00:00",136,337,423
"2020-03-08 00:00:00",136,359,503
"2020-03-09 00:00:00",203,451,692
"2020-03-10 00:00:00",201,413,636
"2020-03-11 00:00:00",243,393,682
"2020-03-12 00:00:00",212,384,584
"2020-03-13 00:00:00",204,391,646
"2020-03-14 00:00:00",160,293,424
"2020-03-15 00:00:00",178,291,461
"2020-03-16 00:00:00",195,371,563
"2020-03-17 00:00:00",218,367,565
"2020-03-18 00:00:00",259,356,580
"2020-03-19 00:00:00",208,377,542
"2020-03-20 00:00:00",215,360,503
"2020-03-21 00:00:00",161,292,474
"2020-03-22 00:00:00",189,344,448
"2020-03-23 00:00:00",229,397,609
"2020-03-24 00:00:00",243,396,652
"2020-03-25 00:00:00",300,431,620
"2020-03-26 00:00:00",275,429,634
"2020-03-27 00:00:00",234,406,576
"2020-03-28 00:00:00",198,384,482
"2020-03-29 00:00:00",183,388,485
"2020-03-30 00:00:00",246,422,598
"2020-03-31 00:00:00",223,428,610
"2020-04-01 00:00:00",234,461,672
"2020-04-02 00:00:00",278,488,596
"2020-04-03 00:00:00",201,470,659
"2020-04-04 00:00:00",212,405,577
"2020-04-05 00:00:00",298,505,536
"2020-04-06 00:00:00",273,462,602
"2020-04-07 00:00:00",251,477,647
"2020-04-08 00:00:00",264,477,593
"2020-04-09 00:00:00",266,821,642
"2020-04-10 00:00:00",263,442,724
"2020-04-11 00:00:00",267,455,582
"2020-04-12 00:00:00",165,456,597
"2020-04-13 00:00:00",220,500,641
"2020-04-14 00:00:00",296,532,617
"2020-04-15 00:00:00",243,541,656
"2020-04-16 00:00:00",211,497,681
"2020-04-17 00:00:00",213,512,602
"2020-04-18 00:00:00",207,495,557
"2020-04-19 00:00:00",178,498,734
"2020-04-20 00:00:00",300,508,666
"2020-04-21 00:00:00",284,533,680
"2020-04-22 00:00:00",208,526,681
"2020-04-23 00:00:00",277,566,672
"2020-04-24 00:00:00",227,483,620
"2020-04-25 00:00:00",173,464,509
"2020-04-26 00:00:00",191,459,565
"2020-04-27 00:00:00",240,563,664
"2020-04-28 00:00:00",237,485,655
"2020-04-29 00:00:00",217,481,665
"2020-04-30 00:00:00",220,467,544
"2020-05-01 00:00:00",212,465,525
"2020-05-02 00:00:00",174,345,486
"2020-05-03 00:00:00",197,395,508
"2020-05-04 00:00:00",279,431,647
"2020-05-05 00:00:00",208,430,629
"2020-05-06 00:00:00",209,432,603
"2020-05-07 00:00:00",200,438,642
"2020-05-08 00:00:00",186,413,574
"2020-05-09 00:00:00",152,367,491
"2020-05-10 00:00:00",165,372,530
"2020-05-11 00:00:00",225,483,665
"2020-05-12 00:00:00",219,489,652
"2020-05-13 00:00:00",190,477,605
"2020-05-14 00:00:00",215,499,627
"2020-05-15 00:00:00",197,435,543
"2020-05-16 00:00:00",128,399,419
"2020-05-17 00:00:00",158,353,499
"2020-05-18 00:00:00",211,403,570
"2020-05-19 00:00:00",229,430,574
"2020-05-20 00:00:00",183,393,579
"2020-05-21 00:00:00",224,404,602
"2020-05-22 00:00:00",189,439,512
"2020-05-23 00:00:00",145,334,379
"2020-05-24 00:00:00",211,367,493
"2020-05-25 00:00:00",188,465,540
"2020-05-26 00:00:00",176,376,528
"2020-05-27 00:00:00",194,446,558
"2020-05-28 00:00:00",199,406,561
"2020-05-29 00:00:00",185,331,524
"2020-05-30 00:00:00",153,302,390
"2020-05-31 00:00:00",149,359,481
"2020-06-01 00:00:00",161,369,581
"2020-06-02 00:00:00",180,437,533
"2020-06-03 00:00:00",179,363,520
"2020-06-04 00:00:00",160,338,560
"2020-06-05 00:00:00",171,356,496
"2020-06-06 00:00:00",135,306,438
"2020-06-07 00:00:00",129,333,447
"2020-06-08 00:00:00",167,428,496
"2020-06-09 00:00:00",175,429,546
"2020-06-10 00:00:00",181,426,551
"2020-06-11 00:00:00",186,406,532
"2020-06-12 00:00:00",162,347,439
"2020-06-13 00:00:00",125,315,393
"2020-06-14 00:00:00",144,323,378
"2020-06-15 00:00:00",203,418,511
"2020-06-16 00:00:00",162,380,478
"2020-06-17 00:00:00",158,434,541
"2020-06-18 00:00:00",130,380,484
"2020-06-19 00:00:00",168,386,437
"2020-06-20 00:00:00",102,322,382
"2020-06-21 00:00:00",120,322,342
"2020-06-22 00:00:00",179,460,420
"2020-06-23 00:00:00",140,381,435
"2020-06-24 00:00:00",161,363,445
"2020-06-25 00:00:00",147,363,440
"2020-06-26 00:00:00",144,372,409
"2020-06-27 00:00:00",112,294,351
"2020-06-28 00:00:00",134,308,370
"2020-06-29 00:00:00",136,405,470
"2020-06-30 00:00:00",165,390,524
"2020-07-01 00:00:00",157,343,455
"2020-07-02 00:00:00",135,330,457
"2020-07-03 00:00:00",124,327,405
"2020-07-04 00:00:00",102,321,347
"2020-07-05 00:00:00",99,321,348
"2020-07-06 00:00:00",149,382,448
"2020-07-07 00:00:00",145,370,420
"2020-07-08 00:00:00",153,417,437
"2020-07-09 00:00:00",138,381,436
"2020-07-10 00:00:00",130,387,422
"2020-07-11 00:00:00",115,290,369
"2020-07-12 00:00:00",124,310,340
"2020-07-13 00:00:00",125,352,424
"2020-07-14 00:00:00",128,423,478
"2020-07-15 00:00:00",143,398,421
"2020-07-16 00:00:00",183,440,410
"2020-07-17 00:00:00",141,420,430
"2020-07-18 00:00:00",102,359,309
"2020-07-19 00:00:00",110,419,369
"2020-07-20 00:00:00",163,488,437
"2020-07-21 00:00:00",136,426,470
"2020-07-22 00:00:00",136,290,458
"2020-07-23 00:00:00",135,287,451
"2020-07-24 00:00:00",138,278,412
"2020-07-25 00:00:00",84,256,333
"2020-07-26 00:00:00",99,241,326
"2020-07-27 00:00:00",140,325,354
"2020-07-28 00:00:00",129,325,401
"2020-07-29 00:00:00",143,329,414
"2020-07-30 00:00:00",152,300,454
"2020-07-31 00:00:00",120,251,336
"2020-08-01 00:00:00",107,219,321
"2020-08-02 00:00:00",87,307,261
"2020-08-03 00:00:00",142,273,402
"2020-08-04 00:00:00",119,283,434
"2020-08-05 00:00:00",162,265,443
"2020-08-06 00:00:00",153,275,439
"2020-08-07 00:00:00",128,269,392
"2020-08-08 00:00:00",91,218,336
"2020-08-09 00:00:00",116,247,336
"2020-08-10 00:00:00",160,318,433
"2020-08-11 00:00:00",139,324,431
"2020-08-12 00:00:00",133,333,397
"2020-08-13 00:00:00",119,341,1128
"2020-08-14 00:00:00",102,291,549
"2020-08-15 00:00:00",97,226,452
"2020-08-16 00:00:00",83,242,360
"2020-08-17 00:00:00",157,367,467
"2020-08-18 00:00:00",162,303,458
"2020-08-19 00:00:00",152,320,476
"2020-08-20 00:00:00",131,312,418
"2020-08-21 00:00:00",138,314,410
"2020-08-22 00:00:00",113,251,301
"2020-08-23 00:00:00",90,270,339
"2020-08-24 00:00:00",156,335,496
"2020-08-25 00:00:00",141,377,448
"2020-08-26 00:00:00",169,382,456
"2020-08-27 00:00:00",150,338,472
"2020-08-28 00:00:00",102,295,425
"2020-08-29 00:00:00",135,248,323
"2020-08-30 00:00:00",113,261,344
"2020-08-31 00:00:00",140,349,524
"2020-09-01 00:00:00",162,347,495
"2020-09-02 00:00:00",184,376,483
"2020-09-03 00:00:00",148,343,481
"2020-09-04 00:00:00",129,311,438
"2020-09-05 00:00:00",108,251,351
"2020-09-06 00:00:00",106,272,387
"2020-09-07 00:00:00",157,351,528
"2020-09-08 00:00:00",185,367,529
"2020-09-09 00:00:00",145,339,549
"2020-09-10 00:00:00",182,363,568
"2020-09-11 00:00:00",166,307,489
"2020-09-12 00:00:00",142,219,358
"2020-09-13 00:00:00",145,276,401
"2020-09-14 00:00:00",181,387,523
"2020-09-15 00:00:00",214,387,594
"2020-09-16 00:00:00",190,369,568
"2020-09-17 00:00:00",186,378,550
"2020-09-18 00:00:00",190,291,513
"2020-09-19 00:00:00",105,229,367
"2020-09-20 00:00:00",251,278,420
"2020-09-21 00:00:00",204,325,527
"2020-09-22 00:00:00",191,321,578
"2020-09-23 00:00:00",199,350,574
"2020-09-24 00:00:00",159,318,541
"2020-09-25 00:00:00",173,315,505
"2020-09-26 00:00:00",124,279,392
"2020-09-27 00:00:00",154,248,463
"2020-09-28 00:00:00",234,335,567
"2020-09-29 00:00:00",175,366,583
"2020-09-30 00:00:00",163,299,557
"2020-10-01 00:00:00",163,305,417
"2020-10-02 00:00:00",130,270,395
"2020-10-03 00:00:00",130,257,313
"2020-10-04 00:00:00",128,296,390
"2020-10-05 00:00:00",191,360,476
"2020-10-06 00:00:00",188,320,504
"2020-10-07 00:00:00",198,363,786
"2020-10-08 00:00:00",198,385,775
"2020-10-09 00:00:00",168,385,771
"2020-10-10 00:00:00",116,276,530
"2020-10-11 00:00:00",171,275,507
"2020-10-12 00:00:00",260,428,772
"2020-10-13 00:00:00",215,448,675
"2020-10-14 00:00:00",202,399,700
"2020-10-15 00:00:00",239,407,776
"2020-10-16 00:00:00",175,368,646
"2020-10-17 00:00:00",163,311,553
"2020-10-18 00:00:00",156,372,581
"2020-10-19 00:00:00",198,500,868
"2020-10-20 00:00:00",229,450,745
"2020-10-21 00:00:00",204,404,840
"2020-10-22 00:00:00",183,426,840
"2020-10-23 00:00:00",191,363,666
"2020-10-24 00:00:00",136,318,462
"2020-10-25 00:00:00",163,300,566
"2020-10-26 00:00:00",223,387,760
"2020-10-27 00:00:00",243,378,685
"2020-10-28 00:00:00",222,335,764
"2020-10-29 00:00:00",196,337,677
"2020-10-30 00:00:00",153,329,639
"2020-10-31 00:00:00",166,315,495
"2020-11-01 00:00:00",136,318,557
"2020-11-02 00:00:00",206,376,770
"2020-11-03 00:00:00",207,375,715
"2020-11-04 00:00:00",202,333,648
"2020-11-05 00:00:00",186,391,835
"2020-11-06 00:00:00",222,328,683
"2020-11-07 00:00:00",189,297,559
"2020-11-08 00:00:00",161,328,504
"2020-11-09 00:00:00",268,353,791
"2020-11-10 00:00:00",280,380,704
"2020-11-11 00:00:00",209,361,724
"2020-11-12 00:00:00",237,361,756
"2020-11-13 00:00:00",213,353,684
"2020-11-14 00:00:00",162,306,541
"2020-11-15 00:00:00",174,316,627
"2020-11-16 00:00:00",268,366,734
